record_id,nhtsa_record_id,recall_campaign_id,manufacturer_campaign_id,vehicle_make,vehicle_model,model_year,vehicle_year_num,vehicle_era,manufacturer,manufacturer_text,make_origin,recall_type_code,recall_type_label,component,component_category,recall_initiation_date,recall_date_parsed,report_received_date,owner_notification_date,notification_date_parsed,manufacture_date_begin,manufacture_date_end,recall_year,recall_month,recall_quarter,recall_age_days,days_to_owner_notification,potential_units_affected,units_affected_num,recall_scale,summary,consequence,remedy,notes,defect_severity,fire_risk_flag,manufacturer_recall_count,is_repeat_manufacturer,recall_risk_score,risk_tier,influenced_by,data_source,source_url,scrape_date,dataset_version,record_creation_date,rcl_cmpt_id,mfr_comp_name,mfr_comp_desc,mfr_comp_ptno,creation_date_parsed,defect_severity_score,vehicle_age,summary_length,consequence_length,component_severity,contains_fire,contains_crash,contains_injury,contains_fatal,contains_death,contains_stall,contains_overheat,contains_shutdown,contains_loss_of_control,manufacturer_frequency,risk_label,ai_summary
ca7fc1847788b0,155838,20V072000,20S04,FORD,FLEX,2016.0,2016.0,2010s,Ford Motor Company,Ford Motor Company,US Domestic,V,Vehicle,Suspension,Engine / Powertrain,20200210,2/10/2020,No,20201028.0,10/28/2020,20110912.0,20170601.0,2020,2,1,2262,261.0,211207,211207,LARGE,ford motor company ford is recalling certain 2013 2018 lincoln mkt and ford flex and taurus vehicles with the police interceptor or sho performance pack the rear suspension toe links may fracture due to stress on the rear suspension,a fractured rear toe link will cause a sudden change in vehicle handling and increase the risk of a crash,ford will notify owners and dealers will replace the rear suspension toe links free of charge remedy parts are not currently available owners were notified about the recall on march 3 2020 a second notice will be mailed when remedy parts become available which is currently expected to be the end of september 2020 the recall began october 28 2020 owners may contact ford customer service at 1 866 436 7332 or lincoln customer service at 1 800 521 4140 ford s number for this recall is 20s04,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",HIGH,0,12531,1,43,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20200211,1.02e+23,,,,2/11/2020,0.2879,10.0,232,105,2,0,1,0,0,0,0,0,0,0,224,Medium,Ford motor company ford is recalling certain 2013 2018 lincoln mkt and ford flex and taurus vehic...
30c2d741efd171,126347,17V756000,51-0544,FOREST RIVER,CHEROKEE,2003.0,2003.0,2000s,"Forest River, Inc.","Forest River, Inc.",US Domestic,V,Vehicle,Other,Engine / Powertrain,20171122,11/22/2017,No,20171227.0,12/27/2017,20020201.0,20171017.0,2017,11,4,3072,35.0,365885,365885,LARGE,forest river inc forest river is recalling certain 2003 2018 forest river berkshire charleston rockport cedar creek cherokee riverstone salem sandpiper sierra vengeance wildcat wildwood xlr boost cargo mate continental cargo motorhomes recreational trailers toyhaulers cargo trailers and restroom trailers and 2009 2018 coachmen mirada pursuit concord leprechaun freelander orion and prism motorhomes 2009 2017 coachmen apex and catalina recreational trailers and 2013 2017 shasta oasis and revere recreational trailers equipped with kidde plastic handle or push button pindicator fire extinguishers these extinguishers may become clogged preventing the extinguisher from discharging as expected or excessive force may be needed to activate the extinguisher additionally in certain models the nozzle may detach from the valve assembly with enough force that it could cause injury and also render the product inoperable for a full list of the affected fire extinguisher models visit https static nhtsa gov odi rcl 2017 rmisc 17e062 5427 pdf,in the event of a fire if the fire extinguisher does not function properly it can increase the risk of injury,forest river will notify owners instructing them to contact kidde for a replacement fire extinguisher free of charge the recall began on december 27 2017 owners may contact forest river customer service at 1 800 348 7440 or kidde customer service toll free at 1 855 262 3540 or online at www kidde com and click on product safety recall for more information forest river s number for this recall is 51 0544,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",LOW,0,4921,1,21,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20171129,7.91e+22,,,,11/29/2017,0.1749,23.0,1039,109,1,1,0,1,0,0,0,0,0,0,118,Low,Forest river inc forest river is recalling certain 2003 2018 forest river berkshire charleston ro...
681ecabd5ce9b8,163301,21V688000,21TB06 / 21TA06,TOYOTA,TUNDRA,2018.0,2018.0,2010s,Toyota Motor Engineering & Manufacturing,Toyota Motor Corporation,Japanese,V,Vehicle,Other,Electrical,20210902,9/2/2021,No,20220425.0,4/25/2022,,,2021,9,3,1692,235.0,158489,158489,LARGE,toyota motor engineering manufacturing toyota is recalling certain 2018 2021 tundra vehicles the headlight electrical circuits may power the high and low beams simultaneously which could overheat the electrical connector,an overheated electrical connector can increase the risk of a fire,dealers will modify the engine wire harness assembly and replace any damaged bulb bulb connector and or headlight assembly as necessary free of charge owner notification letters were mailed april 25 2022 owners may contact toyota customer service at 1 800 331 4331 toyota s numbers for this recall are 21tb06 and 21ta06,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",MEDIUM,0,14089,1,28,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20210903,1.14e+23,"WIRE, ENGINE ROOM MAIN",Engine Room Main Wire Harness,82111-0CQ80-A,9/3/2021,0.3156,8.0,220,66,1,1,0,0,0,0,0,1,0,0,174,Medium,Toyota motor engineering manufacturing toyota is recalling certain 2018 2021 tundra vehicles the...
1afb4c86acd5c3,131761,18V248000,,MINI,JCW,2010.0,2010.0,2010s,"BMW of North America, LLC","BMW of North America, LLC",Other,V,Vehicle,Engine,Fuel System,20180418,4/18/2018,No,20180615.0,6/15/2018,20070628.0,20110923.0,2018,4,2,2925,58.0,47806,47806,MEDIUM,bmw of north america llc bmw is recalling certain 2011 2012 bmw 550i 550i xdrive 550i gran turismo 550i gran turismo xdrive 750i 750li 750i xdrive 750li xdrive 760li x5 xdrive50i x5 m x6 xdrive50i x6 m activehybrid7 mini cooper s convertible john cooper works jcw convertible cooper s countryman cooper s countryman all4 cooper s jcw cooper s clubman jcw clubman cooper s roadster jcw roadster cooper s coupe jcw coupe and rolls royce ghost 2011 bmw x6 hybrid and 2012 bmw 650i coupe 650i xdrive coupe 650i convertible and 650i xdrive convertible vehicles the electric auxiliary water pump may fail and cause the circuit board to overheat,if the circuit board were to overheat it can increase the risk of a fire,bmw will notify owners and dealers will replace the electric auxiliary water pump free of charge depending on the model there are currently limited parts available however not all parts are available at this time owners will be notified of the recall beginning june 11 2018 and will receive a second notification when remedy parts become available owners may contact bmw customer service at bmw 1 800 525 7417 mini at 1 866 825 1525 or rolls royce at 1 877 877 3735 note bmw recommends that owners park their vehicle outdoors until the recall remedy has been performed,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",LOW,0,4177,1,17,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20180420,8.46e+22,,,,4/20/2018,0.2335,16.0,638,72,4,1,0,0,0,0,0,1,0,0,184,Low,Bmw of north america llc bmw is recalling certain 2011 2012 bmw 550i 550i xdrive 550i gran turism...
ec6e308154c52f,142480,19V627000,K1Q / K0Q,TOYOTA,COROLLA,2006.0,2006.0,2000s,Toyota Motor Engineering & Manufacturing,Toyota Motor Corporation,Japanese,V,Vehicle,Airbags,Air Bag,20190828,8/28/2019,No,20191018.0,10/18/2019,20020104.0,20070720.0,2019,8,3,2428,51.0,229460,229460,LARGE,toyota motor engineering manufacturing toyota is recalling certain 2003 2008 corolla 2005 2008 corolla matrix and pontiac vibe vehicles equipped with a front passenger air bag assembly replaced under a prior recall the air bag may not unfold as designed during inflation under high temperature conditions possibly resulting in the air bag not inflating properly,an improperly inflated air bag increases the risk of injury during a crash,toyota will notify their owners pontiac vibe owners will be notified by gm dealers will replace the front passenger air bag assembly or sub assembly free of charge toyota owners may contact toyota customer service at 1 888 270 9371 toyota s numbers for this recall are k1q and k0q pontiac owners may contact gm customer service at 1 800 762 2737 gm s number for this recall is n192273760,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",HIGH,0,14089,1,43,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20190828,9.94e+22,,,,8/28/2019,0.2274,20.0,361,74,5,0,1,1,0,0,0,0,0,0,174,Medium,Toyota motor engineering manufacturing toyota is recalling certain 2003 2008 corolla 2005 2008 co...
aeafb26b56b141,217998,22V837000,I-22-06,INDIAN,SCOUT BOBBER SIXTY,2022.0,2022.0,2020s,Indian Motorcycle Company,Indian Motorcycle Company,Other,V,Vehicle,Fuel System,Fuel System,20221111,11/11/2022,No,20221206.0,12/6/2022,,,2022,11,4,1257,25.0,7812,7812,MEDIUM,indian motorcycle company indian is recalling certain 2021 2022 scout scout bobber sixty scout bobber scout icon scout sixty scout bobber twenty scout bobber icon 2022 scout rogue sixty chief chief bobber chief bobber dark horse chief dark horse scout rogue super chief and super chief limited motorcycles the fuel pump may fail while riding,fuel pump failure can cause an engine stall increasing the risk of a crash,dealers will replace the fuel pump and the fuel pump seal free of charge owner notification letters were mailed december 6 2022 owners may contact indian customer service at 1 877 204 3697 indian s number for this recall is i 22 06,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",LOW,0,435,1,17,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20221114,1.24e+23,Fuel Pump,Fuel Pump,2522501,11/14/2022,0.1626,4.0,341,74,5,0,1,0,0,0,1,0,0,0,17,Low,Indian motorcycle company indian is recalling certain 2021 2022 scout scout bobber sixty scout bo...
f4c553e20ffaf2,292432,25V648000,RE25/41,BENTLEY,FLYING SPUR,2025.0,2025.0,2020s,"Bentley Motors, Inc.","Bentley Motors, Inc.",European,V,Vehicle,Fuel System,Fuel System,20250925,9/25/2025,No,20251014.0,10/14/2025,20250409.0,20250522.0,2025,9,3,208,19.0,17,17,SMALL,bentley motors inc bentley is recalling certain 2025 2026 continental gtc continental gt and 2025 flying spur vehicles the bolted joint connection securing the high pressure fuel pump to the v8 evo engine may be improperly tightened and cause a fuel leak,a fuel leak in the presence of an ignition source increases the risk of a fire,dealers will inspect the screw connections and replace the high pressure fuel pump as necessary free of charge owner notification letters were mailed october 14 2025 owners may contact bentley customer service at 1 800 777 6923 bentley s number for this recall is re25 41 vehicle identification numbers vins involved in this recall will be searchable on nhtsa gov beginning october 27 2025,,MEDIUM,0,129,1,21,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20250926,2.61e+23,High-pressure fuel pump,High-pressure fuel pumps fitted to V8 KoVoMo Evo engines,0P2.127.026.B,9/26/2025,0.2901,1.0,254,78,5,1,0,0,0,0,0,0,0,0,6,Low,Bentley motors inc bentley is recalling certain 2025 2026 continental gtc continental gt and 2025...
b80ba7fb6b0461,138529,18V093000,CA#8894-1,TRIPLE E RV,FREE FLIGHT,2008.0,2008.0,2000s,Triple E Recreational Vehicles,Triple E Recreational Vehicles,Other,V,Vehicle,Other,Engine / Powertrain,20180202,2/2/2018,No,20180228.0,2/28/2018,20070430.0,20130630.0,2018,2,1,3000,26.0,1159,1159,MEDIUM,triple e recreational vehicles triple e is recalling certain 2002 2009 invitation and embassy recreational vehicles 2002 2012 regency regal senator and topaz recreational vehicles 2002 2010 signature commander and empress recreational vehicles 2005 2013 regency gt recreational vehicles 2011 2013 mot trailers 2012 roughneck trailers nt300 2008 2013 free flight serenity s24cb liberio l24cb and free spirit recreational vehicles and 2010 2013 unity recreational vehicles these motorhomes are equipped with kidde plastic handle or push button pindicator fire extinguishers that may become clogged preventing the extinguisher from discharging as expected or requiring excessive force to activate the extinguisher additionally in certain models the nozzle may detach from the valve assembly with enough force that it could cause injury and also render the product inoperable for a full list of the affected fire extinguisher models visit https static nhtsa gov odi rcl 2017 rmisc 17e062 5427 pdf,in the event of a fire if the fire extinguisher does not function properly it can increase the risk of injury,triple e will notify owners instructing them to contact kidde for a replacement fire extinguisher free of charge the recall began on february 28 2018 owners may contact kidde customer service at 1 855 262 3540 or online at www kidde com and click on product safety recall for more information triple e s number for this recall is ca 8894 1,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",CRITICAL,0,355,1,54,HIGH,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20180206,8.2e+22,,,,2/6/2018,0.2407,18.0,992,109,1,1,0,1,0,0,0,0,0,0,32,High,Triple e recreational vehicles triple e is recalling certain 2002 2009 invitation and embassy rec...
fbb941350f2e67,162365,21V589000,21-13,SPARTAN,K1,2021.0,2021.0,2020s,Shyft Group,Shyft Group,US Domestic,V,Vehicle,Electrical System,Electrical,20210729,7/29/2021,No,20210915.0,9/15/2021,,,2021,7,3,1727,48.0,2727,2727,MEDIUM,shyft group is recalling certain 2018 2022 k1 k2 k3 and k4 spartan rv chassis the instrument cluster may intermittently go blank while the vehicle is in motion,a blank instrument cluster display may be missing critical information such as the vehicle s speed and warning lights which can increase the risk of a crash,shyft group will update the control module software and reroute and secure the duct work free of charge owner notification letters were mailed on september 15 2021 owners may contact shyft group customer service at 1 800 582 3454 shyft group s number for this recall is 21 13,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",LOW,0,387,1,17,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20210802,1.13e+23,Instrument cluster,"Cluster showing speedometer, tell tales, and gauges",See descriptive information,8/2/2021,0.2019,5.0,159,156,4,0,1,0,0,0,0,0,0,0,9,Low,Shyft group is recalling certain 2018 2022 k1 k2 k3 and k4 spartan rv chassis the instrument clus...
15ae4d99831799,92697,12V555000,A8310,HINO,NE8J,2012.0,2012.0,2010s,"HINO MOTORS SALES U.S.A., INC.","Hino Motors Sales U.S.A., Inc.",Other,V,Vehicle,Electrical System,Electrical,20121203,12/3/2012,No,20130117.0,1/17/2013,20030818.0,20111116.0,2012,12,4,4887,45.0,35142,35142,MEDIUM,hino is recalling certain model year 2005 through 2013 medium duty trucks models na6j nb6j nc6j nd8j ne8j nj8j nf8j and nv8j manufactured from august 18 2003 through november 16 2011 over time the main b circuit from the battery to the starter could potentially short to ground due to wear that accumulates as a result of interference between the b circuit and its convoluted tubing sheath,if the b circuit shorts to ground it may lead to a fire,hino will notify owners and dealers will repair the vehicles free of charge the recall began on january 17 2013 owners may contact hino at 1 248 699 9390,"Hino's recall campaign number is A8310.Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",MEDIUM,0,521,1,24,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20121204,5.14e+22,,,,12/4/2012,0.253,14.0,389,55,4,1,0,0,0,0,0,0,0,0,10,Low,Hino is recalling certain model year 2005 through 2013 medium duty trucks models na6j nb6j nc6j n...
8597d41ee73e38,291945,25V566000,,NEW FLYER,XE60,2025.0,2025.0,2020s,"New Flyer of America, Inc.","New Flyer of America, Inc.",Other,V,Vehicle,Electrical System,Electrical,20250829,8/29/2025,No,20251006.0,10/6/2025,,20250701.0,2025,8,3,235,38.0,1170,1170,MEDIUM,new flyer of america inc new flyer is recalling certain 2013 2017 2025 xe40 2019 2025 xe60 xe35 2023 2025 xhe40 and 2024 2025 xhe60 buses an inadequate weld on the high voltage battery busbar and incorrect software may cause the battery module to overheat,a battery module that overheats increases the risk of a fire,new flyer will inspect and replace the battery module as necessary new flyer will also update the bms software all repairs will be performed free of charge owner notification letters were mailed october 6 2025 owners may contact new flyer s customer service at 1 800 241 2947,,LOW,0,2346,1,17,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20250902,2.6e+23,HV module,BATTERY-XALT XPAND XMP71P,615459,9/2/2025,0.2628,1.0,255,60,4,1,0,0,0,0,0,1,0,0,30,Low,New flyer of america inc new flyer is recalling certain 2013 2017 2025 xe40 2019 2025 xe60 xe35 2...
e9076815e275b5,166898,21V243000,SB-07-015,UTILITY TRAILER,VS3DX,2010.0,2010.0,2010s,Utility Trailer Manufacturing Company,Utility Trailer Manufacturing Company,Other,V,Vehicle,Other,Other,20210407,4/7/2021,No,20210409.0,4/9/2021,,,2021,4,2,1840,2.0,2752,2752,MEDIUM,utility trailer manufacturing company utility trailer is recalling certain 2006 2021 vs2dc vs2dx vs3dx trailers the horizontal weld that attaches a mild steel angle to the slider rail for super doubles pintle hook operations may be missing,without the weld the slider rail may detach from the trailer increasing the risk of a crash,utility trailer will notify owners and dealers will inspect and if necessary add the weld free of charge owner notification letters were mailed on april 9 2021 owners may contact utility trailer customer service at 1 800 423 6591 utility trailer s number for this recall is sb 07 015,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",LOW,0,100,1,17,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20210408,1.1e+23,M.S. Angle for Pintle Hook Reinforcing Super Dbls,Mild Steel Angle for Reinforcing,01-0282-024,4/8/2021,0.2083,16.0,239,91,1,0,1,0,0,0,0,0,0,0,8,Low,Utility trailer manufacturing company utility trailer is recalling certain 2006 2021 vs2dc vs2dx...
57e224da55852f,118471,16V897000,CA #8495-1,TRIPLE E,SERENITY,2017.0,2017.0,2010s,Triple E Recreational Vehicles,Triple E Recreational Vehicles,Other,V,Vehicle,Electrical System,Electrical,20161214,12/14/2016,No,20170105.0,1/5/2017,20160601.0,20161123.0,2016,12,4,3415,22.0,18,18,SMALL,triple e recreational vehicles triple e is recalling certain model year 2017 serenity s24cb recreational vehicles manufactured june 1 2016 through november 23 2016 in the affected vehicles the circuit wire leading from the coach s power system to the battery is incorrectly connected to a 150 amp fuse however the wire is only rated for a maximum load of 120 amps,an overloaded wire increases the risk of a fire,triple e will notify owners and dealers will correct the wires at the fuse holder free of charge the recall began on january 5 2017 owners may contact triple e customer service at 1 877 992 9906 triple e s number for this recall is ca 8495 1,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",CRITICAL,0,355,1,51,HIGH,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20161214,6.37e+22,,,,12/14/2016,0.2516,9.0,363,47,4,1,0,0,0,0,0,0,0,0,32,High,Triple e recreational vehicles triple e is recalling certain model year 2017 serenity s24cb recre...
911143fd7b0b86,154290,20V732000,BUGCR033,BUGATTI,DIVO,2020.0,2020.0,2020s,Bugatti,Bugatti,Other,V,Vehicle,Other,Electrical,20201124,11/24/2020,No,20201217.0,12/17/2020,,,2020,11,4,1974,23.0,73,73,SMALL,bugatti bugatti is recalling certain 2017 2020 chiron 2018 2020 chiron sport and 2020 2021 divo vehicles after an ignition cycle the electronic stability control esc does not automatically default back to the full function original mode if the handling mode is selected on the drive mode switch as such these vehicles fail to comply with the requirements of federal motor vehicle safety standard number 126 electronic stability control systems,if the handling mode is activated the esc system goes into sport mode after an ignition cycle the esc does not default to the original default mode esc normal mode after restarting the car the drive mode remains in handling mode affecting the esc performance increasing the risk of a crash,bugatti will notify owners and dealers will reprogram the software of the affected control units free of charge owners may contact bugatti customer service at 1 703 826 7545 bugatti s number for this recall is bugcr033,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",CRITICAL,0,170,1,51,HIGH,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20201125,1.07e+23,,,,11/25/2020,0.2871,6.0,443,289,1,0,1,0,0,0,0,0,0,0,3,High,Bugatti bugatti is recalling certain 2017 2020 chiron 2018 2020 chiron sport and 2020 2021 divo v...
e96060a3ad7e81,145534,19V027000,SB 469,MCI,102EL3,1998.0,1998.0,1990s,Motor Coach Industries,"Motor Coach Industries, Inc",Other,V,Vehicle,Steering,Steering,20190107,1/7/2019,No,20210514.0,5/14/2021,19970501.0,20140513.0,2019,1,1,2661,858.0,2089,2089,MEDIUM,motor coach industries mci is recalling certain 2001 2015 j4500 and 1997 2013 102el3 e4500 coaches equipped with a hydraulic rear axle tag axle steering system the axle s alignment and low hydraulic pressure in the steering system may cause the steering system to lock causing a loss of steering control at highway speeds,loss of steering control may increase the risk of a crash,mci will inspect and repair axle alignment as necessary free of charge mci issued owners an interim notification on march 26 2019 owner notification letters were mailed on may 14 2021 owners may contact mci customer service at 1 800 241 2947 mci s number for this recall is sb 469,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",CRITICAL,0,677,1,54,HIGH,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20190131,9.69e+22,,,,1/31/2019,0.3956,28.0,321,57,5,0,1,0,0,0,0,0,0,0,38,High,Motor coach industries mci is recalling certain 2001 2015 j4500 and 1997 2013 102el3 e4500 coache...
cdda9e3785a662,187590,21V058000,2021020025,MERCEDES-BENZ,AMG GLE63,2019.0,2019.0,2010s,"Mercedes-Benz USA, LLC","Mercedes-Benz USA, LLC",German,V,Vehicle,Other,Software / EV,20210205,2/5/2021,No,20210312.0,3/12/2021,,,2021,2,1,1901,35.0,1292258,1292258,MASSIVE,mercedes benz usa llc mbusa is recalling certain 2016 2021 cla class gla class gle class gls class slc class a class gt class c class e class s class cls class sl class b class glb class glc class and g class vehicles please refer to the part 573 report for specific vehicle model details the software design of the communication module may fail to communicate the correct vehicle location for the emergency call system ecall in the event of a crash,failure of the ecall system may result in emergency responders being dispatched to the wrong location increasing the risk of injury following a crash,mbusa will notify owners and the communication module software will be updated by a dealer or through an over the air ota update free of charge the recall began march 12 2021 owners may contact mbusa customer service at 1 877 762 8267 mbusa s number for this recall is 2021020025,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",HIGH,0,44051,1,47,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20210208,1.08e+23,SW HERMES,Control Module Unit Software,A2479029901,2/8/2021,0.2097,7.0,449,149,1,0,1,1,0,0,0,0,0,0,132,Medium,Mercedes benz usa llc mbusa is recalling certain 2016 2021 cla class gla class gle class gls clas...
6c844772bf3c58,115761,16V154000,SN636,TEREX,GENERAL 80,2009.0,2009.0,2000s,"Terex South Dakota, Inc.","Terex South Dakota, Inc.",Other,V,Vehicle,Suspension,Air Bag,20160316,3/16/2016,No,20160429.0,4/29/2016,20080505.0,20160226.0,2016,3,1,3688,44.0,131,131,SMALL,terex south dakota inc terex is recalling certain model year 2015 2016 c5000 c6000 general 80 rmx tm100 and tm125 aerial devices and digger derrick lifts installed on trucks manufactured august 4 2015 to february 16 2016 the suspension circuit can inflate the suspension air bags on the affected vehicles if the master pto switch or ignition is turned off in the cab while the boom is in the raised position this can cause the frame to rise lifting the outriggers from the ground,if the outrigger lifts off the ground causing instability of the truck it can increase the risk of injury to the operator,terex will notify owners and dealers will install a second outrigger enable relay free of charge the recall began on april 29 2016 owners may contact terex customer service at 1 800 982 8975 terex s number for this recall is sn636,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",CRITICAL,0,707,1,51,HIGH,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20160316,5.87e+22,,,,3/16/2016,0.2212,17.0,479,121,2,0,0,1,0,0,1,0,0,0,9,High,Terex south dakota inc terex is recalling certain model year 2015 2016 c5000 c6000 general 80 rmx...
5eab8e499d19be,164538,21V081000,21S05,FORD,RANGER,2004.0,2004.0,2000s,Ford Motor Company,Ford Motor Company,US Domestic,V,Vehicle,Airbags,Air Bag,20210216,2/16/2021,No,20210317.0,3/17/2021,20030513.0,20111027.0,2021,2,1,1890,29.0,1067,1067,MEDIUM,ford motor company ford is recalling certain 2005 2014 mustang 2004 2011 ranger 2009 2011 mercury milan 2006 ford gt 2008 2012 fusion 2007 2010 edge and lincoln mkx and 2009 2010 lincoln mkz vehicles these vehicles may be equipped with a driver or passenger frontal air bag inflator used as a replacement service part that may explode due to propellant degradation occurring after long term exposure to high absolute humidity temperature and temperature cycling,in the event of a crash necessitating deployment of the frontal air bag an inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death,ford will notify owners and dealers will inspect the driver and passenger air bag module and replace either the module or the inflator if necessary free of charge the recall began march 17 2021 owners may contact ford customer service at 1 866 436 7332 ford s number for this recall is 21s05,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",HIGH,0,12531,1,39,MODERATE,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20210217,1.09e+23,Passenger Airbag,2010-2014 Mustang,DR3Z-63044A74-AA,2/17/2021,0.2802,22.0,461,205,5,0,1,1,0,1,0,0,0,0,224,Medium,Ford motor company ford is recalling certain 2005 2014 mustang 2004 2011 ranger 2009 2011 mercury...
